time,thrust
11.234,80.252106
11.235,85.228981
11.236,89.583748
11.237,69.676247
11.238,78.38578
11.239,76.519447
11.24,76.519447
11.241,65.32148
11.242,84.606873
11.243,79.629997
11.244,71.542572
11.245,74.031013
11.246,90.205856
11.247,82.118431
11.248,89.583748
11.249,73.408905
11.25,85.228981
11.251,79.007889
11.252,87.717422
11.253,72.786797
11.254,74.031013
11.255,83.362656
11.256,79.629997
11.257,79.007889
11.258,83.362656
11.259,87.717422
11.26,74.031013
11.261,74.653122
11.262,83.362656
11.263,68.43203
11.264,62.210934
11.265,72.786797
11.266,83.984764
11.267,74.653122
11.268,84.606873
11.269,77.763672
11.27,74.653122
11.271,75.27523
11.272,80.874214
11.273,74.653122
11.274,70.298355
11.275,79.007889
11.276,64.699371
11.277,72.786797
11.278,72.164688
11.279,77.141563
11.28,81.496323
11.281,74.653122
11.282,87.095306
11.283,80.874214
11.284,71.542572
11.285,80.874214
11.286,75.27523
11.287,85.228981
11.288,74.031013
11.289,65.943588
11.29,68.43203
11.291,73.408905
11.292,69.054138
11.293,67.809921
11.294,79.629997
11.295,72.164688
11.296,80.252106
11.297,67.809921
11.298,74.031013
11.299,82.740547
11.3,72.786797
11.301,84.606873
11.302,71.542572
11.303,72.164688
11.304,74.031013
11.305,84.606873
11.306,77.763672
11.307,70.920464
11.308,75.27523
11.309,79.007889
11.31,76.519447
11.311,74.031013
11.312,65.32148
11.313,72.786797
11.314,66.565704
11.315,69.054138
11.316,76.519447
11.317,68.43203
11.318,79.629997
11.319,74.031013
11.32,69.054138
11.321,69.054138
11.322,83.984764
11.323,69.676247
11.324,70.298355
11.325,59.722496
11.326,71.542572
11.327,70.920464
11.328,65.32148
11.329,59.100388
11.33,70.920464
11.331,85.228981
11.332,88.961639
11.333,68.43203
11.334,72.164688
11.335,61.588825
11.336,67.187813
11.337,70.298355
11.338,72.786797
11.339,78.38578
11.34,62.833046
11.341,56.61195
11.342,77.763672
11.343,59.722496
11.344,64.077263
11.345,70.920464
11.346,63.455154
11.347,63.455154
11.348,67.809921
11.349,72.786797
11.35,68.43203
11.351,75.897339
11.352,69.054138
11.353,67.187813
11.354,72.786797
11.355,74.031013
11.356,71.542572
11.357,64.699371
11.358,70.298355
11.359,74.653122
11.36,77.763672
11.361,59.722496
11.362,77.141563
11.363,64.699371
11.364,67.187813
11.365,65.32148
11.366,69.676247
11.367,64.699371
11.368,62.833046
11.369,60.344608
11.37,67.809921
11.371,80.252106
11.372,76.519447
11.373,65.32148
11.374,70.920464
11.375,71.542572
11.376,70.920464
11.377,64.077263
11.378,59.722496
11.379,56.61195
11.38,70.298355
11.381,62.833046
11.382,71.542572
11.383,67.809921
11.384,70.920464
11.385,69.676247
11.386,67.809921
11.387,56.61195
11.388,70.920464
11.389,67.187813
11.39,57.234062
11.391,55.367733
11.392,64.077263
11.393,58.478279
11.394,59.100388
11.395,62.210934
11.396,61.588825
11.397,69.676247
11.398,67.187813
11.399,67.809921
11.4,55.367733
11.401,74.031013
11.402,69.054138
11.403,62.210934
11.404,71.542572
11.405,57.856171
11.406,72.164688
11.407,67.187813
11.408,64.077263
11.409,62.210934
11.41,61.588825
11.411,63.455154
11.412,65.943588
11.413,67.187813
11.414,77.141563
11.415,67.187813
11.416,71.542572
11.417,55.989841
11.418,60.966717
11.419,60.344608
11.42,56.61195
11.421,59.100388
11.422,56.61195
11.423,61.588825
11.424,68.43203
11.425,67.809921
11.426,78.38578
11.427,63.455154
11.428,51.635075
11.429,59.100388
11.43,68.43203
11.431,62.210934
11.432,66.565704
11.433,66.565704
11.434,55.367733
11.435,64.077263
11.436,65.32148
11.437,74.031013
11.438,57.234062
11.439,69.054138
11.44,64.077263
11.441,62.833046
11.442,54.123512
11.443,69.054138
11.444,71.542572
11.445,52.879295
11.446,62.833046
11.447,62.210934
11.448,65.943588
11.449,53.501404
11.45,65.943588
11.451,67.809921
11.452,66.565704
11.453,56.61195
11.454,50.390858
11.455,59.100388
11.456,55.989841
11.457,67.187813
11.458,72.786797
11.459,72.786797
11.46,78.38578
11.461,72.786797
11.462,69.676247
11.463,56.61195
11.464,58.478279
11.465,68.43203
11.466,61.588825
11.467,54.123512
11.468,56.61195
11.469,59.100388
11.47,69.054138
11.471,59.722496
11.472,58.478279
11.473,60.966717
11.474,70.298355
11.475,69.676247
11.476,60.344608
11.477,62.833046
11.478,65.32148
11.479,55.367733
11.48,61.588825
11.481,62.210934
11.482,69.676247
11.483,72.786797
11.484,68.43203
11.485,74.031013
11.486,63.455154
11.487,56.61195
11.488,65.32148
11.489,57.234062
11.49,70.920464
11.491,57.856171
11.492,65.32148
11.493,69.676247
11.494,60.966717
11.495,47.90242
11.496,75.27523
11.497,65.32148
11.498,57.234062
11.499,55.367733
11.5,55.367733
11.501,55.989841
11.502,69.676247
11.503,64.077263
11.504,58.478279
11.505,50.390858
11.506,60.344608
11.507,72.786797
11.508,61.588825
11.509,69.054138
11.51,58.478279
11.511,71.542572
11.512,54.123512
11.513,59.722496
11.514,62.833046
11.515,69.054138
11.516,60.344608
11.517,57.234062
11.518,57.234062
11.519,57.234062
11.52,60.344608
11.521,67.187813
11.522,54.123512
11.523,61.588825
11.524,61.588825
11.525,55.989841
11.526,59.722496
11.527,59.722496
11.528,67.809921
11.529,46.036091
11.53,66.565704
11.531,63.455154
11.532,55.367733
11.533,65.943588
11.534,67.187813
11.535,63.455154
11.536,64.077263
11.537,57.234062
11.538,47.90242
11.539,49.768749
11.54,49.146641
11.541,61.588825
11.542,58.478279
11.543,54.123512
11.544,72.786797
11.545,68.43203
11.546,58.478279
11.547,64.699371
11.548,64.699371
11.549,56.61195
11.55,52.879295
11.551,52.257187
11.552,50.390858
11.553,55.989841
11.554,57.234062
11.555,54.123512
11.556,60.966717
11.557,67.187813
11.558,67.187813
11.559,57.856171
11.56,56.61195
11.561,49.146641
11.562,61.588825
11.563,45.413982
11.564,56.61195
11.565,67.187813
11.566,64.077263
11.567,57.856171
11.568,52.879295
11.569,56.61195
11.57,60.344608
11.571,57.856171
11.572,59.722496
11.573,44.791874
11.574,44.169765
11.575,59.722496
11.576,60.966717
11.577,53.501404
11.578,46.036091
11.579,43.547653
11.58,51.012966
11.581,62.833046
11.582,49.768749
11.583,54.123512
11.584,60.344608
11.585,76.519447
11.586,64.077263
11.587,65.32148
11.588,50.390858
11.589,54.123512
11.59,52.257187
11.591,65.32148
11.592,51.012966
11.593,62.833046
11.594,67.809921
11.595,62.833046
11.596,52.257187
11.597,65.32148
11.598,69.054138
11.599,59.100388
11.6,42.303436
11.601,55.989841
11.602,52.879295
11.603,40.437107
11.604,52.879295
11.605,53.501404
11.606,60.966717
11.607,55.989841
11.608,52.879295
11.609,62.210934
11.61,77.763672
11.611,64.699371
11.612,48.524529
11.613,50.390858
11.614,55.367733
11.615,55.989841
11.616,53.501404
11.617,57.856171
11.618,64.077263
11.619,55.367733
11.62,62.210934
11.621,52.879295
11.622,69.676247
11.623,65.32148
11.624,44.791874
11.625,46.036091
11.626,55.989841
11.627,65.32148
11.628,51.012966
11.629,59.722496
11.63,51.635075
11.631,57.856171
11.632,60.344608
11.633,54.123512
11.634,51.635075
11.635,64.077263
11.636,61.588825
11.637,52.879295
11.638,43.547653
11.639,49.768749
11.64,62.833046
11.641,64.699371
11.642,51.012966
11.643,54.123512
11.644,64.077263
11.645,59.722496
11.646,54.123512
11.647,52.879295
11.648,51.012966
11.649,61.588825
11.65,58.478279
11.651,51.635075
11.652,59.100388
11.653,54.123512
11.654,60.966717
11.655,70.920464
11.656,59.100388
11.657,53.501404
11.658,53.501404
11.659,53.501404
11.66,60.344608
11.661,59.722496
11.662,57.856171
11.663,53.501404
11.664,53.501404
11.665,57.234062
11.666,58.478279
11.667,45.413982
11.668,47.90242
11.669,41.681328
11.67,46.036091
11.671,59.722496
11.672,49.768749
11.673,58.478279
11.674,53.501404
11.675,48.524529
11.676,57.234062
11.677,46.658203
11.678,56.61195
11.679,55.367733
11.68,47.280312
11.681,43.547653
11.682,50.390858
11.683,58.478279
11.684,56.61195
11.685,50.390858
11.686,45.413982
11.687,50.390858
11.688,49.146641
11.689,39.814999
11.69,46.658203
11.691,46.036091
11.692,44.791874
11.693,52.879295
11.694,57.234062
11.695,59.100388
11.696,53.501404
11.697,53.501404
11.698,60.344608
11.699,52.879295
11.7,49.146641
11.701,58.478279
11.702,49.146641
11.703,49.146641
11.704,54.745625
11.705,60.344608
11.706,47.280312
11.707,47.280312
11.708,36.704453
11.709,45.413982
11.71,49.768749
11.711,31.105467
11.712,47.280312
11.713,47.90242
11.714,46.036091
11.715,44.791874
11.716,54.123512
11.717,53.501404
11.718,51.012966
11.719,56.61195
11.72,44.169765
11.721,45.413982
11.722,39.19289
11.723,51.635075
11.724,42.925545
11.725,57.856171
11.726,47.280312
11.727,49.146641
11.728,51.635075
11.729,49.768749
11.73,52.879295
11.731,56.61195
11.732,46.658203
11.733,43.547653
11.734,51.635075
11.735,49.146641
11.736,57.234062
11.737,52.257187
11.738,55.367733
11.739,41.681328
11.74,52.879295
11.741,45.413982
11.742,51.012966
11.743,50.390858
11.744,54.123512
11.745,51.012966
11.746,46.658203
11.747,42.925545
11.748,43.547653
11.749,56.61195
11.75,43.547653
11.751,49.768749
11.752,51.012966
11.753,42.925545
11.754,54.745625
11.755,52.257187
11.756,55.989841
11.757,50.390858
11.758,49.146641
11.759,44.169765
11.76,49.768749
11.761,55.367733
11.762,49.146641
11.763,50.390858
11.764,55.989841
11.765,41.059216
11.766,49.146641
11.767,44.169765
11.768,48.524529
11.769,44.169765
11.77,46.658203
11.771,47.280312
11.772,54.123512
11.773,47.280312
11.774,40.437107
11.775,59.100388
11.776,52.879295
11.777,55.989841
11.778,55.989841
11.779,56.61195
11.78,52.879295
11.781,51.012966
11.782,60.344608
11.783,57.856171
11.784,50.390858
11.785,45.413982
11.786,55.989841
11.787,51.012966
11.788,51.635075
11.789,43.547653
11.79,50.390858
11.791,40.437107
11.792,59.722496
11.793,54.123512
11.794,50.390858
11.795,42.303436
11.796,50.390858
11.797,33.593906
11.798,43.547653
11.799,50.390858
11.8,51.635075
11.801,47.280312
11.802,51.635075
11.803,48.524529
11.804,45.413982
11.805,46.658203
11.806,46.658203
11.807,53.501404
11.808,43.547653
11.809,57.234062
11.81,44.791874
11.811,42.925545
11.812,48.524529
11.813,48.524529
11.814,55.989841
11.815,52.879295
11.816,46.658203
11.817,53.501404
11.818,34.838123
11.819,46.036091
11.82,38.570782
11.821,41.059216
11.822,41.681328
11.823,35.460232
11.824,46.658203
11.825,54.745625
11.826,51.012966
11.827,47.280312
11.828,34.838123
11.829,45.413982
11.83,57.234062
11.831,39.19289
11.832,42.303436
11.833,34.216015
11.834,44.791874
11.835,54.745625
11.836,47.280312
11.837,52.257187
11.838,59.722496
11.839,52.257187
11.84,47.90242
11.841,51.635075
11.842,47.280312
11.843,43.547653
11.844,49.768749
11.845,41.059216
11.846,48.524529
11.847,37.948669
11.848,61.588825
11.849,51.635075
11.85,49.768749
11.851,51.012966
11.852,57.234062
11.853,50.390858
11.854,34.838123
11.855,37.948669
11.856,55.367733
11.857,44.169765
11.858,44.791874
11.859,45.413982
11.86,46.658203
11.861,49.146641
11.862,52.257187
11.863,44.791874
11.864,44.169765
11.865,47.280312
11.866,46.036091
11.867,50.390858
11.868,45.413982
11.869,49.768749
11.87,44.791874
11.871,49.146641
11.872,45.413982
11.873,39.814999
11.874,48.524529
11.875,52.257187
11.876,55.989841
11.877,42.925545
11.878,46.036091
11.879,41.681328
11.88,49.768749
11.881,52.257187
11.882,49.768749
11.883,33.593906
11.884,44.169765
11.885,47.280312
11.886,34.838123
11.887,49.768749
11.888,59.100388
11.889,55.989841
11.89,39.19289
11.891,54.745625
11.892,56.61195
11.893,42.303436
11.894,42.303436
11.895,43.547653
11.896,34.838123
11.897,34.216015
11.898,43.547653
11.899,50.390858
11.9,40.437107
11.901,55.989841
11.902,52.257187
11.903,44.169765
11.904,44.169765
11.905,58.478279
11.906,44.791874
11.907,37.326561
11.908,55.989841
11.909,45.413982
11.91,48.524529
11.911,56.61195
11.912,57.234062
11.913,49.768749
11.914,42.303436
11.915,54.123512
11.916,49.146641
11.917,39.19289
11.918,48.524529
11.919,31.727577
11.92,49.146641
11.921,38.570782
11.922,54.123512
11.923,47.90242
11.924,51.635075
11.925,50.390858
11.926,44.791874
11.927,36.704453
11.928,42.925545
11.929,44.791874
11.93,44.169765
11.931,46.658203
11.932,50.390858
11.933,56.61195
11.934,54.745625
11.935,52.257187
11.936,44.791874
11.937,41.059216
11.938,45.413982
11.939,44.791874
11.94,37.326561
11.941,44.169765
11.942,38.570782
11.943,42.303436
11.944,51.012966
11.945,51.635075
11.946,52.257187
11.947,44.169765
11.948,52.257187
11.949,53.501404
11.95,39.19289
11.951,55.989841
11.952,46.036091
11.953,46.658203
11.954,42.303436
11.955,43.547653
11.956,44.169765
11.957,39.814999
11.958,46.658203
11.959,55.367733
11.96,56.61195
11.961,49.146641
11.962,41.681328
11.963,46.658203
11.964,44.169765
11.965,47.90242
11.966,34.216015
11.967,29.861248
11.968,41.681328
11.969,44.169765
11.97,52.257187
11.971,41.681328
11.972,52.879295
11.973,41.681328
11.974,42.303436
11.975,46.036091
11.976,34.216015
11.977,44.169765
11.978,39.814999
11.979,37.948669
11.98,34.216015
11.981,42.303436
11.982,40.437107
11.983,38.570782
11.984,50.390858
11.985,54.745625
11.986,43.547653
11.987,47.90242
11.988,42.303436
11.989,40.437107
11.99,34.838123
11.991,37.948669
11.992,45.413982
11.993,38.570782
11.994,51.012966
11.995,40.437107
11.996,42.303436
11.997,53.501404
11.998,44.169765
11.999,42.925545
12,39.19289
12.001,35.460232
12.002,39.19289
12.003,46.658203
12.004,39.19289
12.005,49.768749
12.006,43.547653
12.007,42.303436
12.008,36.704453
12.009,44.791874
12.01,47.280312
12.011,56.61195
12.012,44.791874
12.013,50.390858
12.014,48.524529
12.015,44.791874
12.016,39.19289
12.017,39.814999
12.018,39.814999
12.019,40.437107
12.02,58.478279
12.021,39.19289
12.022,47.90242
12.023,41.681328
12.024,40.437107
12.025,41.681328
12.026,36.704453
12.027,34.216015
12.028,46.036091
12.029,36.704453
12.03,49.146641
12.031,42.925545
12.032,42.925545
12.033,51.635075
12.034,39.19289
12.035,32.971794
12.036,44.791874
12.037,40.437107
12.038,44.791874
12.039,44.169765
12.04,47.280312
12.041,43.547653
12.042,41.681328
12.043,49.768749
12.044,34.216015
12.045,51.635075
12.046,54.745625
12.047,42.303436
12.048,49.768749
12.049,36.082344
12.05,42.303436
12.051,40.437107
12.052,32.349686
12.053,29.861248
12.054,42.303436
12.055,36.082344
12.056,35.460232
12.057,49.146641
12.058,51.012966
12.059,47.280312
12.06,37.948669
12.061,41.681328
12.062,31.727577
12.063,33.593906
12.064,35.460232
12.065,37.948669
12.066,42.303436
12.067,35.460232
12.068,48.524529
12.069,58.478279
12.07,34.216015
12.071,37.326561
12.072,31.105467
12.073,35.460232
12.074,40.437107
12.075,36.082344
12.076,46.036091
12.077,40.437107
12.078,44.791874
12.079,42.303436
12.08,45.413982
12.081,47.280312
12.082,46.658203
12.083,59.100388
12.084,40.437107
12.085,44.169765
12.086,44.791874
12.087,40.437107
12.088,42.925545
12.089,39.814999
12.09,43.547653
12.091,45.413982
12.092,34.216015
12.093,32.349686
12.094,44.791874
12.095,51.012966
12.096,38.570782
12.097,39.19289
12.098,31.105467
12.099,42.303436
12.1,44.791874
12.101,44.791874
12.102,36.082344
12.103,39.814999
12.104,40.437107
12.105,44.169765
12.106,48.524529
12.107,37.948669
12.108,38.570782
12.109,30.483358
12.11,38.570782
12.111,42.303436
12.112,51.635075
12.113,44.169765
12.114,47.90242
12.115,38.570782
12.116,36.704453
12.117,38.570782
12.118,41.059216
12.119,29.861248
12.12,39.19289
12.121,41.681328
12.122,52.879295
12.123,30.483358
12.124,47.280312
12.125,37.326561
12.126,40.437107
12.127,41.059216
12.128,49.768749
12.129,27.372812
12.13,32.349686
12.131,25.506483
12.132,34.838123
12.133,46.658203
12.134,42.925545
12.135,45.413982
12.136,41.681328
12.137,44.791874
12.138,44.169765
12.139,44.169765
12.14,28.617031
12.141,37.948669
12.142,34.216015
12.143,42.303436
12.144,37.948669
12.145,39.814999
12.146,39.19289
12.147,44.791874
12.148,44.791874
12.149,35.460232
12.15,39.814999
12.151,46.658203
12.152,43.547653
12.153,38.570782
12.154,34.838123
12.155,37.948669
12.156,40.437107
12.157,40.437107
12.158,32.971794
12.159,41.681328
12.16,40.437107
12.161,40.437107
12.162,26.128593
12.163,33.593906
12.164,31.727577
12.165,31.727577
12.166,33.593906
12.167,29.861248
12.168,29.23914
12.169,41.681328
12.17,43.547653
12.171,34.216015
12.172,33.593906
12.173,41.681328
12.174,39.814999
12.175,42.925545
12.176,41.681328
12.177,33.593906
12.178,43.547653
12.179,42.303436
12.18,36.704453
12.181,34.838123
12.182,34.216015
12.183,39.814999
12.184,41.059216
12.185,41.059216
12.186,37.326561
12.187,43.547653
12.188,42.303436
12.189,37.326561
12.19,52.879295
12.191,44.169765
12.192,39.19289
12.193,39.814999
12.194,37.326561
12.195,37.326561
12.196,46.658203
12.197,42.303436
12.198,38.570782
12.199,44.169765
12.2,31.727577
12.201,41.059216
12.202,39.19289
12.203,29.23914
12.204,45.413982
12.205,34.216015
12.206,36.704453
12.207,44.791874
12.208,39.19289
12.209,40.437107
12.21,40.437107
12.211,35.460232
12.212,43.547653
12.213,37.326561
12.214,33.593906
12.215,32.349686
12.216,31.727577
12.217,33.593906
12.218,31.105467
12.219,33.593906
12.22,37.326561
12.221,34.838123
12.222,47.280312
12.223,37.948669
12.224,34.216015
12.225,31.727577
12.226,36.082344
12.227,34.216015
12.228,39.19289
12.229,28.617031
12.23,31.105467
12.231,34.216015
12.232,41.681328
12.233,39.19289
12.234,41.059216
12.235,41.681328
12.236,33.593906
12.237,38.570782
12.238,45.413982
12.239,42.925545
12.24,45.413982
12.241,36.704453
12.242,36.704453
12.243,38.570782
12.244,39.19289
12.245,36.082344
12.246,27.994921
12.247,31.105467
12.248,32.349686
12.249,44.169765
12.25,30.483358
12.251,37.948669
12.252,33.593906
12.253,33.593906
12.254,47.90242
12.255,40.437107
12.256,46.658203
12.257,46.036091
12.258,44.169765
12.259,44.791874
12.26,33.593906
12.261,30.483358
12.262,37.326561
12.263,37.326561
12.264,35.460232
12.265,31.727577
12.266,34.216015
12.267,21.773827
12.268,37.326561
12.269,39.19289
12.27,31.105467
12.271,46.036091
12.272,40.437107
12.273,37.948669
12.274,39.814999
12.275,41.681328
12.276,41.059216
12.277,33.593906
12.278,39.19289
12.279,43.547653
12.28,41.681328
12.281,43.547653
12.282,37.326561
12.283,35.460232
12.284,29.861248
12.285,28.617031
12.286,43.547653
12.287,32.971794
12.288,38.570782
12.289,35.460232
12.29,39.19289
12.291,36.082344
12.292,33.593906
12.293,36.082344
12.294,31.727577
12.295,31.105467
12.296,43.547653
12.297,33.593906
12.298,41.059216
12.299,41.681328
12.3,39.19289
12.301,30.483358
12.302,27.994921
12.303,37.326561
12.304,36.082344
12.305,32.971794
12.306,37.948669
12.307,32.971794
12.308,37.948669
12.309,44.791874
12.31,29.23914
12.311,27.994921
12.312,30.483358
12.313,24.262264
12.314,35.460232
12.315,36.082344
12.316,34.216015
12.317,30.483358
12.318,32.349686
12.319,26.750702
12.32,33.593906
12.321,33.593906
12.322,32.349686
12.323,31.105467
12.324,23.018045
12.325,36.082344
12.326,34.216015
12.327,40.437107
12.328,42.303436
12.329,27.372812
12.33,42.303436
12.331,46.036091
12.332,24.262264
12.333,23.640156
12.334,40.437107
12.335,30.483358
12.336,40.437107
12.337,29.861248
12.338,29.23914
12.339,31.727577
12.34,29.861248
12.341,47.280312
12.342,34.216015
12.343,34.216015
12.344,41.059216
12.345,25.506483
12.346,34.216015
12.347,29.23914
12.348,46.658203
12.349,37.326561
12.35,35.460232
12.351,24.262264
12.352,44.169765
12.353,39.19289
12.354,32.971794
12.355,31.727577
12.356,38.570782
12.357,29.861248
12.358,37.326561
12.359,32.349686
12.36,22.395937
12.361,24.884375
12.362,20.529608
12.363,30.483358
12.364,28.617031
12.365,33.593906
12.366,35.460232
12.367,31.105467
12.368,31.105467
12.369,21.773827
12.37,29.861248
12.371,36.082344
12.372,33.593906
12.373,45.413982
12.374,39.19289
12.375,32.971794
12.376,22.395937
12.377,27.994921
12.378,29.861248
12.379,29.23914
12.38,27.372812
12.381,28.617031
12.382,22.395937
12.383,36.082344
12.384,34.216015
12.385,30.483358
12.386,39.19289
12.387,34.838123
12.388,32.349686
12.389,35.460232
12.39,26.750702
12.391,33.593906
12.392,23.640156
12.393,24.262264
12.394,21.151718
12.395,32.971794
12.396,22.395937
12.397,38.570782
12.398,31.727577
12.399,25.506483
12.4,31.105467
12.401,43.547653
12.402,31.727577
12.403,25.506483
12.404,17.419062
12.405,34.216015
12.406,18.041172
12.407,27.372812
12.408,25.506483
12.409,26.128593
12.41,30.483358
12.411,36.082344
12.412,37.948669
12.413,27.372812
12.414,34.216015
12.415,21.773827
12.416,29.23914
12.417,26.128593
12.418,13.064297
12.419,33.593906
12.42,23.640156
12.421,24.262264
12.422,35.460232
12.423,19.285391
12.424,29.23914
12.425,21.773827
12.426,34.216015
12.427,26.750702
12.428,33.593906
12.429,35.460232
12.43,32.971794
12.431,36.704453
12.432,21.773827
12.433,30.483358
12.434,25.506483
12.435,29.861248
12.436,27.372812
12.437,26.750702
12.438,24.884375
12.439,23.018045
12.44,26.750702
12.441,22.395937
12.442,27.994921
12.443,34.838123
12.444,27.372812
12.445,19.285391
12.446,18.66328
12.447,27.994921
12.448,18.041172
12.449,31.105467
12.45,26.128593
12.451,36.082344
12.452,41.681328
12.453,30.483358
12.454,27.372812
12.455,23.018045
12.456,29.23914
12.457,23.640156
12.458,29.23914
12.459,29.23914
12.46,33.593906
12.461,37.326561
12.462,31.105467
12.463,29.861248
12.464,30.483358
12.465,35.460232
12.466,21.151718
12.467,32.971794
12.468,20.529608
12.469,25.506483
12.47,27.372812
12.471,31.727577
12.472,29.23914
12.473,17.419062
12.474,29.23914
12.475,29.23914
12.476,23.640156
12.477,31.105467
12.478,26.128593
12.479,25.506483
12.48,19.285391
12.481,26.128593
12.482,26.750702
12.483,27.372812
12.484,36.082344
12.485,29.861248
12.486,34.838123
12.487,40.437107
12.488,37.948669
12.489,24.884375
12.49,24.262264
12.491,30.483358
12.492,27.994921
12.493,28.617031
12.494,20.529608
12.495,26.128593
12.496,22.395937
12.497,27.372812
12.498,25.506483
12.499,31.727577
12.5,32.971794
12.501,26.750702
12.502,31.105467
12.503,22.395937
12.504,21.151718
12.505,24.262264
12.506,24.884375
12.507,27.994921
12.508,27.372812
12.509,25.506483
12.51,34.216015
12.511,21.773827
12.512,31.105467
12.513,32.971794
12.514,35.460232
12.515,16.174843
12.516,35.460232
12.517,25.506483
12.518,14.308516
12.519,16.796953
12.52,35.460232
12.521,22.395937
12.522,23.640156
12.523,29.23914
12.524,28.617031
12.525,37.326561
12.526,14.930624
12.527,27.994921
12.528,10.575859
12.529,27.372812
12.53,21.151718
12.531,29.23914
12.532,24.884375
12.533,32.349686
12.534,32.349686
12.535,27.994921
12.536,30.483358
12.537,30.483358
12.538,13.064297
12.539,29.861248
12.54,20.529608
12.541,23.018045
12.542,21.773827
12.543,24.262264
12.544,28.617031
12.545,31.727577
12.546,26.750702
12.547,24.262264
12.548,24.884375
12.549,18.66328
12.55,30.483358
12.551,15.552733
12.552,29.23914
12.553,22.395937
12.554,33.593906
12.555,34.216015
12.556,19.285391
12.557,23.640156
12.558,19.907499
12.559,32.971794
12.56,19.907499
12.561,18.041172
12.562,19.907499
12.563,23.640156
12.564,22.395937
12.565,35.460232
12.566,20.529608
12.567,29.23914
12.568,26.750702
12.569,34.838123
12.57,17.419062
12.571,18.041172
12.572,21.773827
12.573,16.174843
12.574,23.018045
12.575,11.820078
12.576,24.884375
12.577,23.640156
12.578,27.994921
12.579,18.66328
12.58,31.727577
12.581,15.552733
12.582,19.907499
12.583,35.460232
12.584,23.640156
12.585,21.773827
12.586,20.529608
12.587,25.506483
12.588,32.349686
12.589,15.552733
12.59,31.727577
12.591,21.151718
12.592,17.419062
12.593,25.506483
12.594,11.820078
12.595,29.23914
12.596,23.018045
12.597,10.575859
12.598,15.552733
12.599,19.285391
12.6,13.064297
12.601,17.419062
12.602,19.907499
12.603,26.750702
12.604,27.994921
12.605,29.861248
12.606,31.727577
12.607,25.506483
12.608,30.483358
12.609,18.66328
12.61,24.884375
12.611,17.419062
12.612,24.262264
12.613,24.884375
12.614,26.750702
12.615,19.907499
12.616,14.930624
12.617,19.907499
12.618,17.419062
12.619,16.174843
12.62,26.750702
12.621,22.395937
12.622,12.442187
12.623,24.884375
12.624,26.750702
12.625,33.593906
12.626,27.372812
12.627,21.773827
12.628,18.66328
12.629,24.884375
12.63,20.529608
12.631,8.709531
12.632,18.66328
12.633,19.285391
12.634,20.529608
12.635,21.151718
12.636,18.041172
12.637,21.773827
12.638,21.151718
12.639,32.349686
12.64,22.395937
12.641,21.151718
12.642,23.640156
12.643,27.994921
12.644,31.105467
12.645,17.419062
12.646,26.128593
12.647,24.262264
12.648,21.151718
12.649,28.617031
12.65,14.308516
12.651,31.105467
12.652,19.907499
12.653,19.907499
12.654,20.529608
12.655,14.930624
12.656,21.773827
12.657,22.395937
12.658,27.994921
12.659,31.727577
12.66,23.640156
12.661,19.907499
12.662,15.552733
12.663,30.483358
12.664,13.064297
12.665,10.575859
12.666,13.686406
12.667,19.285391
12.668,11.197968
12.669,13.064297
12.67,16.174843
12.671,37.326561
12.672,14.930624
12.673,11.197968
12.674,11.197968
12.675,11.197968
12.676,4.976875
12.677,18.66328
12.678,13.686406
12.679,19.907499
12.68,25.506483
12.681,21.773827
12.682,26.750702
12.683,22.395937
12.684,31.105467
12.685,16.174843
12.686,16.174843
12.687,16.174843
12.688,16.796953
12.689,22.395937
12.69,23.640156
12.691,19.285391
12.692,22.395937
12.693,26.128593
12.694,25.506483
12.695,13.686406
12.696,19.285391
12.697,23.640156
12.698,23.018045
12.699,27.372812
12.7,12.442187
12.701,15.552733
12.702,15.552733
12.703,14.308516
12.704,27.372812
12.705,27.994921
12.706,29.861248
12.707,21.773827
12.708,23.640156
12.709,21.773827
12.71,17.419062
12.711,14.930624
12.712,19.285391
12.713,26.750702
12.714,23.640156
12.715,26.750702
12.716,27.994921
12.717,25.506483
12.718,24.884375
12.719,29.23914
12.72,16.796953
12.721,17.419062
12.722,14.930624
12.723,18.66328
12.724,8.709531
12.725,19.907499
12.726,21.773827
12.727,9.95375
12.728,25.506483
12.729,24.262264
12.73,22.395937
12.731,25.506483
12.732,11.820078
12.733,26.128593
12.734,18.041172
12.735,14.930624
12.736,15.552733
12.737,19.907499
12.738,18.66328
12.739,19.907499
12.74,20.529608
12.741,19.285391
12.742,21.151718
12.743,27.372812
12.744,24.884375
12.745,14.930624
12.746,26.750702
12.747,15.552733
12.748,17.419062
12.749,5.598984
12.75,32.971794
12.751,19.907499
12.752,21.151718
12.753,24.262264
12.754,21.773827
12.755,19.285391
12.756,15.552733
12.757,21.151718
12.758,24.262264
12.759,10.575859
12.76,14.930624
12.761,21.151718
12.762,13.064297
12.763,16.174843
12.764,18.041172
12.765,9.95375
12.766,16.796953
12.767,24.884375
12.768,27.994921
12.769,16.174843
12.77,19.907499
12.771,21.151718
12.772,26.128593
12.773,19.907499
12.774,21.151718
12.775,19.285391
12.776,13.064297
12.777,9.95375
12.778,9.33164
12.779,20.529608
12.78,14.308516
12.781,21.773827
12.782,7.465312
12.783,27.372812
12.784,8.709531
12.785,21.773827
12.786,21.151718
12.787,23.640156
12.788,19.907499
